EGID;IDPADR;ADRESSE;COMMUNE;DESTINATION;SOURCE_CHALEUR;NBRE_PRENEUR;DIFC;SOUMIS_AU_CALCUL;PARTICIP_EAU_CHAUDE;CALCUL_SAISON;AVANT_93;ANNEE;SRE;INDICE;CONSOM_TOTALE;CONSO_CORRIGEE;EMISSION_CO2;AGENT_1;QUANTITE_AGENT_1;AGENT_2;QUANTITE_AGENT_2;AGENT_3;QUANTITE_AGENT_3;DATE_SAISIE;SHAPE.AREA;SHAPE.LEN
1000575.0;930225012491.0;Avenue de Gennecy 36;Avully;Hab plusieurs logements;Avenue de Gennecy 26;8;Non;Oui;0.3;Oui;Oui;2010;567.0;539;305676;305613.0;22314;Mazout. en [litres]. à 36 [MJ / litre];8491;;;;;20100715;212.5745;58.3865993869358
1015645.0;930225004820.0;Rue CHABREY 8;Genève-Petit-Saconnex;Habitation - activités;Rue PESTALOZZI 7;19;Non;Oui;0.3;Oui;Oui;2010;2297.0;533;1224540;1224301.0;89391;Mazout. en [litres]. à 36 [MJ / litre];34015;;;;;20101008;312.231;72.84775809898801
1012403.0;930225016341.0;Rue LESCHOT 11BIS;Genève-Plainpalais;Hab plusieurs logements;Boulevard des Philosophes 12;13;Non;Oui;0.3;Oui;Oui;2010;493.0;540;266544;266220.0;19457;Mazout. en [litres]. à 36 [MJ / litre];7404;;;;;20110215;109.19725;46.3632168720467
1009318.0;930225015222.0;Chemin des Hutins 57;Confignon;Hab plusieurs logements;Chemin des Hutins 52;3;Non;;0.3;Oui;Oui;2010;342.0;543;185976;185706.0;13576;Mazout. en [litres]. à 36 [MJ / litre];5166;;;;;20110201;137.9536;49.1556563002835
1005010.0;930225004691.0;Avenue des Cavaliers 3;Chêne-Bougeries;Hab plusieurs logements;Place de l'Etrier 4;26;Non;Oui;0.3;Oui;Oui;2010;2274.0;559;1271412;1271166.0;92813;Mazout. en [litres]. à 36 [MJ / litre];35317;;;;;20100729;299.23595;69.8622607749543
1010994.0;930225016995.0;Rue de Lyon 53;Genève-Cité;Hab plusieurs logements;Rue de Lyon 51;14;Non;Oui;0.3;Non;Oui;2010;1841.0;458;875189;843178.0;48135;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];265209;;;;;20110201;256.95675;64.4345113813241
1006700.0;930225031808.0;Route de Vireloup 91;Collex-Bossy;Hab plusieurs logements;Route de Vireloup 91A;8;Non;Oui;0.3;Oui;Oui;2010;570.0;432;246492;246240.0;17993;Mazout. en [litres]. à 36 [MJ / litre];6847;;;;;20110516;189.6207;55.4295136553829
1017632.0;930225031381.0;Chemin Auguste-VILBERT 64;Grand-Saconnex;Hab plusieurs logements;Chemin Auguste-VILBERT 66;20;Non;Oui;0.3;Oui;Oui;2010;1788.0;549;982017;981612.0;54010;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];297581;;;;;20110808;474.8005;93.9779132528928
1017616.0;930225031365.0;Chemin Auguste-VILBERT 30;Grand-Saconnex;Hab plusieurs logements;Chemin Auguste-VILBERT 30;14;Non;Oui;0.3;Oui;Oui;2010;784.0;479;376164;375536.0;27459;Mazout. en [litres]. à 36 [MJ / litre];10449;;;;;20100924;243.08550000000002;66.6245792965685
2749721.0;950911091830.0;Chemin du Pré-de-la-Croix 17;Collonge-Bellerive;Hab plusieurs logements;Chemin du Pré-de-la-Croix 21;8;Non;;0.3;Oui;Non;2010;907.0;380;345348;344660.0;25210;Mazout. en [litres]. à 36 [MJ / litre];9593;;;;;20110216;231.53640000000001;61.0732522752729
1029247.0;930225002571.0;Chemin Nicolas-BOGUERET 26;Vernier;Hab plusieurs logements;Chemin Nicolas-BOGUERET 26;12;Non;Oui;0.3;Oui;Oui;2010;822.0;639;525888;525258.0;38389;Mazout. en [litres]. à 36 [MJ / litre];14608;;;;;20101201;160.4281;50.8678096559526
1028316.0;930225032593.0;Rue François-DURAFOUR 8;Vernier;Hab plusieurs logements;Rue François-DURAFOUR 2;24;Non;Oui;0.3;Oui;Oui;2010;2476.0;491;1216800;1215716.0;42588;CADIOM. en [kWh]. à 3.6 [MJ / kWh];338000;;;;;20110607;229.74935;63.839858907599
1022763.0;930225025934.0;Route de Saint-Julien 291D;Perly-Certoux;Hab plusieurs logements;Route de Saint-Julien 291A;8;Non;Oui;0.3;Oui;Oui;2010;866.0;546;473220;472836.0;34545;Mazout. en [litres]. à 36 [MJ / litre];13145;;;;;20110407;225.4718;60.350910031180696
2038938.0;930225040425.0;Rue du Nant 6;Genève-Eaux-Vives;Bureaux;Rue du Nant 8;9;Non;Oui;0.3;Oui;Oui;2010;2344.0;338;792072;792272.0;57821;Mazout. en [litres]. à 36 [MJ / litre];22002;;;;;20100628;282.2163;67.1998930225391
1005017.0;930225004698.0;Avenue des Cavaliers 17;Chêne-Bougeries;Hab plusieurs logements;Place de l'Etrier 4;25;Non;Oui;0.3;Oui;Oui;2010;3046.0;562;1714212;1711852.0;125137;Mazout. en [litres]. à 36 [MJ / litre];47617;;;;;20100729;409.43935;81.4588345567456
295010443.0;941005173903.0;Chemin du Pré-de-la-Croix 11;Collonge-Bellerive;Hab plusieurs logements;Chemin du Pré-de-la-Croix 9;9;Non;Non;0.3;Oui;Non;2010;1934.0;296;572649;572464.0;31495;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];173530;;;;;20110225;195.45905;62.4686157756285
1014038.0;930225023406.0;Rue du Pré-Naville 5;Genève-Eaux-Vives;Hab plusieurs logements;Rue du Pré-Naville 5;11;Non;Oui;0.3;Oui;Oui;2010;1415.0;423;598887;598545.0;32938;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];181481;;;;;20101206;346.79725;83.13054051675249
1005402.0;930225022825.0;Chemin du Pont-de-Ville 9;Chêne-Bougeries;Hab plusieurs logements;Chemin du Pont-de-Ville 5;39;Non;Oui;0.3;Oui;Oui;2010;2663.0;612;1630728;1629756.0;119043;Mazout. en [litres]. à 36 [MJ / litre];45298;;;;;20100719;342.2841;75.2024671982224
2042191.0;930225023456.0;Route de Pregny 21;Pregny-Chambésy;Habitation - activités;Route de Pregny 21;10;Non;Oui;0.3;Oui;Oui;2010;720.0;412;296604;296640.0;21652;Mazout. en [litres]. à 36 [MJ / litre];8239;;;;;20101101;332.02520000000004;77.9949258901745
1002073.0;930225027653.0;Chemin Sous-le-Têt 27;Bernex;Hab plusieurs logements;Chemin Sous-le-Têt 30;8;Non;Oui;0.3;Oui;Oui;2010;671.0;762;511812;511302.0;37362;Mazout. en [litres]. à 36 [MJ / litre];14217;;;;;20101005;217.6252;59.7600083343989
2034034.0;930629083947.0;Route d'Epeisses 35;Avully;Hab plusieurs logements;Route d'Epeisses 33;9;Non;Non;0.3;Oui;Non;2010;625.0;505;315972;315625.0;23065;Mazout. en [litres]. à 36 [MJ / litre];8777;;;;;20110221;221.51704999999998;59.5412639729175
295010444.0;941005173922.0;Chemin du Pré-de-la-Croix 13;Collonge-Bellerive;Hab plusieurs logements;Chemin du Pré-de-la-Croix 9;11;Non;Non;0.3;Oui;Non;2010;1205.0;296;356796;356680.0;19623;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];108120;;;;;20110225;271.5226;73.7517175686664
295113184.0;40503113328.0;Avenue Eugène-PITTARD 48A;Genève-Plainpalais;Hab plusieurs logements;Avenue Eugène-PITTARD 48A;14;Non;Non;0.3;Oui;Non;2010;1211.0;369;447179;446859.0;24594;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];135509;;;;;20110428;248.55610000000001;63.399726986286794
1022517.0;930225031673.0;Chemin de la Vi-Longe 7;Onex;Habitation un logement;Chemin de la Vi-Longe 11;1;Non;;0.3;Oui;Oui;2010;154.0;589;90720;90706.0;6622;Mazout. en [litres]. à 36 [MJ / litre];2520;;;;;20110317;82.068;40.5990211170563
1003126.0;930225022896.0;Rue du Pont-Neuf 7;Carouge;Atelier;Rue du Pont-Neuf 5;3;Non;Non;0.0;Non;Oui;2010;144.0;783;118994;112752.0;6544;CAD (de gaz). en [kWh]. à 3.6 [MJ / kWh];33054;;;;;20120728;175.25495;66.2348177463159
1028382.0;930225032680.0;Rue GRANGE-LÉVRIER 20;Vernier;Hab plusieurs logements;Rue GRANGE-LÉVRIER 17;16;Non;Oui;0.3;Oui;Oui;2010;1829.0;513;939600;938277.0;32886;CADIOM. en [kWh]. à 3.6 [MJ / kWh];261000;;;;;20110607;208.43715;58.10972906452349
1014320.0;930225000440.0;Avenue de l'Amandolier 22;Genève-Eaux-Vives;Hab plusieurs logements;Avenue de l'Amandolier 20;28;Non;Oui;0.3;Non;Oui;2010;3777.0;386;1514706;1457922.0;83308;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];459002;;;;;20110228;499.25890000000004;91.50513256331159
1014418.0;930225006461.0;Chemin de la Chevillarde 40;Genève-Eaux-Vives;Habitation - activités;Chemin de la Chevillarde 50;16;Non;Oui;0.3;Oui;Oui;2010;2538.0;542;1377641;1375596.0;75770;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];417467;;;;;20100826;278.70355;68.7434058451228
1028335.0;930225032573.0;Rue de la Croix-du-Levant 10;Vernier;Hab plusieurs logements;Rue de la Croix-du-Levant 3;18;Non;Oui;0.3;Oui;Oui;2008;2048.0;528;1062770;1081344.0;37196;CADIOM. en [kWh]. à 3.6 [MJ / kWh];295214;;;;;20090714;231.08775;64.0806472348101
1020396.0;930225035670.0;Route de Covéry 20;Meinier;Hab plusieurs logements;Route de Covéry 20;8;Non;Oui;0.3;Oui;Oui;2010;767.0;462;354384;354354.0;25870;Mazout. en [litres]. à 36 [MJ / litre];9844;;;;;20101117;187.77895;54.8154113672936
2039005.0;930225041228.0;Avenue d'Aïre 93C;Genève-Petit-Saconnex;Hab plusieurs logements;Avenue d'Aïre 93;15;Non;Oui;0.3;Oui;Oui;2010;1663.0;410;682981;681830.0;37563;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];206964;;;;;20100908;223.05435;65.0362508059136
1015848.0;930225011832.0;Route des Franchises 50;Genève-Petit-Saconnex;Hab plusieurs logements;Cité VIEUSSEUX 1;6;Non;Oui;0.28;Oui;Oui;2010;457.0;659;301212;301163.0;21988;CAD (de mazout). en [kWh]. à 3.6 [MJ / kWh];83670;;;;;20101206;154.5568;51.6998727960713
1022064.0;930225023223.0;Chemin de la Pralée 26;Onex;Hab plusieurs logements;Chemin de la Pralée 26;18;Non;Oui;0.3;Oui;Oui;2010;1654.0;461;763614;762494.0;26726;CADIOM. en [kWh]. à 3.6 [MJ / kWh];212115;;;;;20101217;422.01635;85.9725300921439
1008436.0;930225022447.0;Chemin de Planta 51;Cologny;Hab plusieurs logements;Chemin de Planta 47;8;Non;Oui;0.3;Non;Oui;2010;990.0;418;429917;413820.0;23645;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];130278;;;;;20110201;272.60185;67.0220417298416
1030344.0;930225040200.0;Rue du Vieux-Moulin 8;Versoix;Hab plusieurs logements;Rue du Vieux-Moulin 12;6;Non;Oui;0.3;Oui;Oui;2010;471.0;571;268933;268941.0;14791;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];81495;;;;;20100903;158.50495;51.6115114862418
1019030.0;930225000865.0;Chemin ANNEVELLE 8;Lancy;Hab plusieurs logements;Chemin ANNEVELLE 12;16;Non;Oui;0.3;Oui;Oui;2010;2601.0;389;1011910;1011789.0;55672;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];306345;Mazout. en [litres]. à 36 [MJ / litre];27;;;20110214;302.24605;79.0534675224839
2749826.0;930225009666.0;Chemin Victor-DURET 30;Onex;Hab. - rez activités;Chemin Victor-DURET 30;13;Non;Oui;0.3;Oui;Oui;2010;1079.0;393;423964;424047.0;23318;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];128474;;;;;20101004;217.90645;62.714536687807
1001946.0;930225026430.0;Chemin de Saule 104;Bernex;Hab plusieurs logements;Chemin de Saule 108;6;Non;Oui;0.3;Non;Oui;2010;628.0;489;318852;307092.0;23276;Mazout. en [litres]. à 36 [MJ / litre];8857;;;;;20110318;223.32775;62.7262953380377
1015176.0;930225030874.0;Rue du Vidollet 15;Genève-Petit-Saconnex;Hab plusieurs logements;Rue du Vidollet 13;84;Non;Oui;0.3;Oui;Oui;2010;5288.0;436;2309292;2305568.0;168578;Mazout. en [litres]. à 36 [MJ / litre];64147;;;;;20100609;656.57865;104.71854073112101
295050390.0;428081305.0;Chemin des Marais 139A;Veyrier;Hab plusieurs logements;Chemin des Marais 139A;4;Oui;Non;0.4;Oui;Non;2010;717.0;398;285615;285366.0;15708;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];86550;;;;;20101130;277.37155;71.9350739088617
1022033.0;930225002778.0;Avenue du Bois-de-la-Chapelle 91;Onex;Hab plusieurs logements;Avenue du Bois-de-la-Chapelle 99;40;Non;Oui;0.3;Oui;Oui;2010;3536.0;529;1870779;1870544.0;65477;CADIOM. en [kWh]. à 3.6 [MJ / kWh];519661;;;;;20101117;370.5908;80.81798926058701
2038278.0;930225002445.0;Avenue BLANC 51;Genève-Petit-Saconnex;Bureaux;Avenue BLANC 53;11;Non;Oui;0.0;Oui;Oui;2010;4371.0;234;1023840;1022814.0;74740;Mazout. en [litres]. à 36 [MJ / litre];28440;;;;;20101122;1216.4003;161.842727606363
1026814.0;930225015398.0;Avenue Adrien-JEANDIN 12;Thônex;Hab plusieurs logements;Avenue Adrien-JEANDIN 18;60;Non;Oui;0.3;Non;Oui;2010;5300.0;385;2117772;2040500.0;154597;Mazout. en [litres]. à 36 [MJ / litre];58827;;;;;20121120;364.32465;78.0236019124809
1017713.0;930225016304.0;Chemin François-LEHMANN 34;Grand-Saconnex;Habitation - activités;Chemin François-LEHMANN 6;31;Non;Oui;0.3;Non;Oui;2010;3154.0;498;1630908;1570692.0;119056;Mazout. en [litres]. à 36 [MJ / litre];45303;;;;;20110520;324.0313;76.0271209811468
1010135.0;930225003640.0;Rue BOVY-LYSBERG 3;Genève-Cité;Hab plusieurs logements;Rue BOVY-LYSBERG 3;14;Non;Oui;0.3;Oui;Oui;2010;1615.0;361;583128;583015.0;42568;Mazout. en [litres]. à 36 [MJ / litre];16198;;;;;20100824;379.94005;82.3107069179892
1029724.0;930225019816.0;Chemin de Mouille-Galand 2F;Vernier;Hab plusieurs logements;Chemin de Mouille-Galand 2;36;Non;Oui;0.3;Oui;Oui;2010;2758.0;650;1792548;1792700.0;130856;Mazout. en [litres]. à 36 [MJ / litre];49793;;;;;20101012;433.82515;88.9685978016922
2037462.0;930225006711.0;Rue Henri-CHRISTINÉ 5;Genève-Plainpalais;Habitation - activités;Rue Henri-CHRISTINÉ 5;28;Non;Oui;0.3;Oui;Oui;2010;4025.0;553;2228447;2225825.0;122564;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];675287;;;;;20100716;944.7725;127.50590555786002
1015303.0;930225008071.0;Chemin des Coudriers 46;Genève-Petit-Saconnex;Hab plusieurs logements;Chemin des Coudriers 42;18;Non;Oui;0.3;Non;Oui;2010;2027.0;429;902088;869583.0;65852;Mazout. en [litres]. à 36 [MJ / litre];25058;;;;;20110407;276.85555;66.6605463828801
1021641.0;930225023928.0;Rue de la Prulay 63;Meyrin;Hab. - rez activités;Rue de la Prulay 61;33;Non;Oui;0.3;Oui;Oui;2010;3028.0;485;1469664;1468580.0;107285;Mazout. en [litres]. à 36 [MJ / litre];40824;;;;;20110627;363.59380000000004;77.3514386366305
1015112.0;930225030875.0;Rue du Vidollet 16;Genève-Petit-Saconnex;Hab plusieurs logements;Rue du Vidollet 18;19;Non;Oui;0.3;Oui;Oui;2010;1255.0;425;533616;533375.0;38954;Mazout ultra-léger. en [litres]. à 34.7 [MJ / litre];15378;;;;;20100628;213.34555;62.7251506837136
1028169.0;930225007734.0;Chemin des Coquelicots 9;Vernier;Habitation - activités;Chemin des Coquelicots 7;20;Non;Oui;0.3;Oui;Oui;2010;2133.0;503;1072692;1072899.0;78306;Mazout. en [litres]. à 36 [MJ / litre];29797;;;;;20100929;230.08980000000003;60.737244619177396
1006472.0;930225007111.0;Chemin des Cocandes 4;Choulex;Hab plusieurs logements;Route de Choulex 117;8;Non;Oui;0.3;Non;Oui;2010;683.0;434;307764;296422.0;22466;Mazout. en [litres]. à 36 [MJ / litre];8549;;;;;20110208;240.3145;62.937227733845006
2749225.0;970327093431.0;Chemin César-COURVOISIER 18;Versoix;Hab plusieurs logements;Chemin César-COURVOISIER 16;10;Non;Non;0.4;Oui;Non;2010;1329.0;342;454726;454518.0;25009;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];137796;;;;;20110222;278.75945;68.9314929216542
2034691.0;930225000070.0;Route des Acacias 50;Carouge;Bureaux;Route des Acacias 50;7;Non;Oui;0.0;Oui;Oui;2010;5286.0;101;533988;533886.0;38981;Mazout. en [litres]. à 36 [MJ / litre];14833;;;;;20101117;445.5855;95.05912007377809
1003316.0;930225017958.0;Place du Marché 3;Carouge;Hab. - rez activités;Place du Marché 5;4;Non;;0.3;Oui;Oui;2010;414.0;593;245628;245502.0;17930;Mazout. en [litres]. à 36 [MJ / litre];6823;;;;;20101026;138.5105;49.214288433666795
1014416.0;930225006459.0;Chemin de la Chevillarde 36;Genève-Eaux-Vives;Habitation - activités;Chemin de la Chevillarde 20;12;Non;Oui;0.3;Oui;Oui;2010;1328.0;500;664547;664000.0;36550;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];201378;;;;;20100830;220.56665;59.708525077729796
1012765.0;930225020755.0;Quai Charles-PAGE 9;Genève-Plainpalais;Hab plusieurs logements;Quai Charles-PAGE 9;29;Non;Oui;0.3;Oui;Oui;2010;1840.0;643;1183176;1183120.0;86371;Mazout. en [litres]. à 36 [MJ / litre];32866;;;;;20110221;237.40875;63.024420099364
1015394.0;930225003820.0;Avenue De-BUDÉ 39;Genève-Petit-Saconnex;Hab plusieurs logements;Chemin BRIQUET 28;15;Non;Oui;0.3;Oui;Oui;2010;2377.0;547;1301144;1300219.0;71562;CAD (de gaz). en [kWh]. à 3.6 [MJ / kWh];361429;;;;;20110120;256.62620000000004;64.2080476877412
1025004.0;930225034875.0;Rue de Fremis 29;Puplinge;Hab plusieurs logements;Rue de Fremis 25;8;Non;Oui;0.3;Oui;Oui;2010;661.0;536;354492;354296.0;19497;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];107422;;;;;20100921;249.0292;66.6742667467859
1002473.0;930225027362.0;Route de Soral 168;Bernex;Hab plusieurs logements;Route de Soral 172;6;Non;Oui;0.3;Oui;Oui;2010;481.0;527;253692;253487.0;18519;Mazout. en [litres]. à 36 [MJ / litre];7047;;;;;20110623;178.4598;57.030298162029496
1028486.0;930225008747.0;Avenue de Crozet 22;Vernier;Hab plusieurs logements;Avenue de Crozet 24;33;Non;Oui;0.3;Oui;Oui;2010;2324.0;549;1276020;1275876.0;93149;Mazout. en [litres]. à 36 [MJ / litre];35445;;;;;20100608;308.11400000000003;70.9610392871934
1014387.0;930225006186.0;Route de Chêne 44;Genève-Eaux-Vives;Hab plusieurs logements;Route de Chêne 46;1;Non;;0.3;Oui;Oui;2010;1192.0;430;513612;512560.0;37493;Mazout. en [litres]. à 36 [MJ / litre];14267;;;;;20100719;206.05655;60.569151757221796
1021925.0;930225006038.0;Chemin François-CHAVAZ 10;Onex;Hab plusieurs logements;Chemin François-CHAVAZ 10;6;Non;Oui;0.3;Oui;Oui;2010;558.0;404;225684;225432.0;16474;Mazout. en [litres]. à 36 [MJ / litre];6269;;;;;20100902;197.65335;57.799611820043296
1013874.0;930225009704.0;Place des Eaux-Vives 3;Genève-Eaux-Vives;Hab. - rez activités;Avenue de Frontenex 3;17;Non;Oui;0.3;Oui;Oui;2010;2033.0;484;985140;983972.0;71915;Mazout. en [litres]. à 36 [MJ / litre];27365;;;;;20100721;271.36785;66.2723596447989
1019374.0;930225016096.0;Avenue Eugène-LANCE 76;Lancy;Hab plusieurs logements;Avenue Eugène-LANCE 74;45;Non;Oui;0.3;Oui;Oui;2010;2953.0;611;1804932;1804283.0;131760;Mazout. en [litres]. à 36 [MJ / litre];50137;;;;;20110228;373.76405;79.2730172712494
1021644.0;930225023930.0;Rue de la Prulay 65;Meyrin;Hab. - rez activités;Rue de la Prulay 61;33;Non;Oui;0.3;Oui;Oui;2010;3028.0;485;1469664;1468580.0;107285;Mazout. en [litres]. à 36 [MJ / litre];40824;;;;;20110627;363.5276;77.3402941185645
295113185.0;40503113426.0;Avenue Eugène-PITTARD 48B;Genève-Plainpalais;Hab plusieurs logements;Avenue Eugène-PITTARD 48A;14;Non;Non;0.3;Oui;Non;2010;1368.0;369;505074;504792.0;27779;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];153053;;;;;20110428;259.50525;65.57194285172179
1002179.0;930225033820.0;Route de Pré-Marais 15;Bernex;Hab plusieurs logements;Route de Pré-Marais 23;4;Non;Oui;0.3;Oui;Oui;2010;665.0;522;347572;347130.0;12165;CADIOM. en [kWh]. à 3.6 [MJ / kWh];96548;;;;;20100907;117.07155;48.430860804365196
1022072.0;930225014167.0;Avenue du Gros-Chêne 28;Onex;Hab plusieurs logements;Avenue du Bois-de-la-Chapelle 51;20;Non;Oui;0.3;Oui;Oui;2010;1605.0;524;842202;841020.0;29477;CADIOM. en [kWh]. à 3.6 [MJ / kWh];233945;;;;;20100903;420.45335;83.8372500374395
1030346.0;930225040201.0;Rue du Vieux-Moulin 10;Versoix;Hab plusieurs logements;Rue du Vieux-Moulin 12;6;Non;Oui;0.3;Oui;Oui;2010;471.0;571;268933;268941.0;14791;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];81495;;;;;20100903;159.52724999999998;51.4107258357049
2038199.0;980706165128.0;Rue de la Synagogue 35;Genève-Plainpalais;Habitation - activités;Rue de la Synagogue 35;20;Non;Non;0.1;Non;Non;2010;2032.0;142;302540;288544.0;16639;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];91679;;;;;20110215;338.4952;73.614876606691
1011173.0;930225026950.0;Rue de la Servette 19;Genève-Cité;Hab. - rez activités;Rue de la Servette 19;35;Non;Oui;0.3;Oui;Oui;2010;2114.0;396;838718;837144.0;46129;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];254157;;;;;20100816;399.3494;81.9632576618161
1015889.0;930225006820.0;Cité VIEUSSEUX 3;Genève-Petit-Saconnex;Hab plusieurs logements;Cité VIEUSSEUX 1;28;Non;Oui;0.3;Oui;Oui;2010;2504.0;501;1256436;1254504.0;91719;CAD (de mazout). en [kWh]. à 3.6 [MJ / kWh];349010;;;;;20101206;317.5287;71.83052771608371
1030611.0;930225025978.0;Route de Saint-Loup 2;Versoix;Hab plusieurs logements;Route de Saint-Loup 2A;12;Non;Oui;0.3;Oui;Oui;2010;1028.0;547;562212;562316.0;41041;Mazout. en [litres]. à 36 [MJ / litre];15617;;;;;20101108;239.8553;62.0126633249635
1021858.0;930225007518.0;Rue du Comte-GÉRAUD 14;Onex;Hab plusieurs logements;Rue du Comte-GÉRAUD 10;28;Non;Oui;0.3;Oui;Oui;2010;2602.0;404;1051088;1051208.0;36788;CADIOM. en [kWh]. à 3.6 [MJ / kWh];291969;;;;;20100922;288.43174999999997;71.4574704357898
1002174.0;930225034730.0;Bernex-en-Combes 13;Bernex;Hab plusieurs logements;Bernex-en-Combes 20;9;Non;Oui;0.3;Oui;Oui;2010;942.0;487;459273;458754.0;16074;CADIOM. en [kWh]. à 3.6 [MJ / kWh];127576;;;;;20100914;237.43505;65.7982676871132
1021927.0;930225006044.0;Chemin François-CHAVAZ 14;Onex;Hab plusieurs logements;Chemin François-CHAVAZ 14;6;Non;Oui;0.3;Oui;Oui;2010;391.0;475;185868;185725.0;13568;Mazout. en [litres]. à 36 [MJ / litre];5163;;;;;20100902;131.5379;46.589426777046796
1011398.0;930225040388.0;Rue de Lausanne 44;Genève-Cité;Habitation - activités;Rue de Lausanne 44;40;Non;Oui;0.3;Oui;Oui;2010;3173.0;463;1469340;1469099.0;107261;Mazout. en [litres]. à 36 [MJ / litre];40815;;;;;20100916;382.8432;78.5212044587109
1014594.0;930225015865.0;Avenue KRIEG 9;Genève-Eaux-Vives;Habitation - activités;Avenue KRIEG 11;26;Non;Oui;0.3;Oui;Oui;2010;3380.0;474;1602036;1602120.0;116948;Mazout. en [litres]. à 36 [MJ / litre];44501;;;;;20100716;454.29915;85.80774648172809
295112959.0;30219104348.0;Chemin de la Milice 30;Plan-les-Ouates;Hab plusieurs logements;Chemin de la Milice 36;4;Non;Non;0.3;Non;Non;2010;856.0;379;337048;324424.0;18537;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];102136;;;;;20110302;260.89515;74.5437508687626
2037770.0;930225003054.0;Rue Charles-BONNET 2;Genève-Cité;Bureaux;Rue Charles-BONNET 4;9;Non;Oui;0.2;Oui;Oui;2010;2132.0;187;399996;398684.0;29199;Mazout. en [litres]. à 36 [MJ / litre];11111;;;;;20100830;337.18345;75.39464169846019
1012291.0;930225012975.0;Rue Albert-GOS 3;Genève-Plainpalais;Habitation - activités;Rue Albert-GOS 3;16;Non;Oui;0.3;Non;Oui;2010;3842.0;429;1711836;1648218.0;124964;Mazout. en [litres]. à 36 [MJ / litre];47551;;;;;20110815;460.4327;86.03417314630279
1011026.0;930225009338.0;Rue de la Dôle 24;Genève-Cité;Hab plusieurs logements;Rue de la Dôle 18;40;Non;Oui;0.3;Oui;Oui;2010;2501.0;521;1303776;1303021.0;95175;Mazout. en [litres]. à 36 [MJ / litre];36216;;;;;20110516;457.29240000000004;87.20295273925889
2040708.0;930225040908.0;Chemin des Troènes 15;Lancy;Hab plusieurs logements;Chemin des Troènes 9;18;Non;Oui;0.3;Oui;Oui;2010;1863.0;385;718596;717255.0;52457;Mazout. en [litres]. à 36 [MJ / litre];19961;;;;;20100816;335.54345;79.21829820872578
1016332.0;930225009012.0;Rue du Dauphiné 12;Genève-Petit-Saconnex;Hab. - rez activités;Rue du Dauphiné 14;28;Non;Oui;0.3;Oui;Oui;2010;2723.0;569;1550160;1549387.0;113161;Mazout. en [litres]. à 36 [MJ / litre];43060;;;;;20100715;390.48240000000004;81.7214923890792
1026672.0;930225029326.0;Avenue TRONCHET 20;Thônex;Hab plusieurs logements;Avenue TRONCHET 22;17;Non;Oui;0.3;Non;Oui;2010;1352.0;504;706896;681408.0;51603;Mazout. en [litres]. à 36 [MJ / litre];19636;;;;;20110421;310.87255;71.3092253720971
1001595.0;930225034172.0;Chemin des Mollies 60;Bellevue;Habitation un logement;Chemin des Mollies 58;1;Non;Non;0.3;Non;Oui;2009;223.0;506;106992;112838.0;7810;Mazout. en [litres]. à 36 [MJ / litre];2972;;;;;20100518;86.8562;47.4185015011711
295071127.0;930225042779.0;Rue des Bossons 76;Lancy;Ecole primaire;Rue des Bossons 80;0;Non;Oui;0.3;Oui;Oui;2009;1760.0;519;892735;913440.0;31245;CADIOM. en [kWh]. à 3.6 [MJ / kWh];247982;;;;;20091217;1261.10305;186.97678629101102
